datetime,user,department,location,location_id,client_ip,server_ip,url,url_category,threat_category,threat_name,action,risk_score,dlp_engine,dlp_dictionaries,file_type,app_name,app_class,cloud_app,activity,http_method,http_status,user_agent,request_size,response_size,total_size,upload_file_type,upload_file_name,download_file_type,download_file_name,md5_hash,sha256_hash,malware_category,malware_class,device_owner
2025-11-06 15:53:28,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,633,1610,2243,None,None,None,None,None,None,None,None,john.doe
2025-11-06 15:57:43,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,185.199.108.153,https://stackoverflow.com,Professional Services,None,None,Allowed,13,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,708,2435,3143,None,None,None,None,None,None,None,None,frank.wilson
2025-11-06 15:58:34,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,720,2027,2747,None,None,None,None,None,None,None,None,grace.moore
2025-11-06 15:59:58,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,431,3123,3554,None,None,None,None,None,None,None,None,david.miller
2025-11-06 16:00:05,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,708,1886,2594,None,None,None,None,None,None,None,None,alice.williams
2025-11-06 16:00:19,jane.smith,Finance,New York,NY-HQ,192.168.2.50,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,948,3898,4846,None,None,None,None,None,None,None,None,jane.smith
2025-11-06 16:05:18,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,13.107.42.14,https://onedrive.live.com,Cloud Storage,None,None,Allowed,28,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,43798014,1012,43799026,xlsx,Financial_Data.xlsx,None,None,None,None,None,None,alice.williams
2025-11-06 16:05:30,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,978,3017,3995,None,None,None,None,None,None,None,None,bob.johnson
2025-11-06 16:06:44,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,429,1548,1977,None,None,None,None,None,None,None,None,grace.moore
2025-11-06 16:06:51,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,151.101.1.140,https://github.com,Professional Services,None,None,Allowed,15,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,530,3906,4436,None,None,None,None,None,None,None,None,grace.moore
2025-11-06 16:07:30,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,863,2931,3794,None,None,None,None,None,None,None,None,alice.williams
2025-11-06 16:07:43,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,104.18.24.200,https://anonymous-vpn.com,VPN,None,None,Allowed,68,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1074,3475,4549,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 16:07:59,jane.smith,Finance,New York,NY-HQ,192.168.2.50,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,777,2694,3471,None,None,None,None,None,None,None,None,jane.smith
2025-11-06 16:09:47,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1200,2613,3813,None,None,None,None,None,None,None,None,john.doe
2025-11-06 16:10:50,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1106,3802,4908,None,None,None,None,None,None,None,None,alice.williams
2025-11-06 16:12:54,jane.smith,Finance,New York,NY-HQ,192.168.2.50,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,1198,2186,3384,None,None,None,None,None,None,None,None,jane.smith
2025-11-06 16:15:39,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,185.199.108.153,https://stackoverflow.com,Professional Services,None,None,Allowed,13,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,422,3671,4093,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 16:19:51,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,104.21.48.200,https://torrent-site.org,File Sharing,None,None,Allowed,65,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1057,3267,4324,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 16:21:31,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,713,1710,2423,None,None,None,None,None,None,None,None,alice.williams
2025-11-06 16:21:48,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,740,2442,3182,None,None,None,None,None,None,None,None,david.miller
2025-11-06 16:22:37,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,104.20.208.21,https://pastebin.com,File Sharing,None,None,Allowed,55,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,901,2373,3274,None,None,None,None,None,None,None,None,charlie.brown
2025-11-06 16:25:15,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,45.142.120.10,https://c2-command-server.org,Command and Control,C2,Botnet C2,Blocked,99,None,None,None,Web Browser,Security Risk,No,Browsing,POST,403,Mozilla/5.0,459,0,459,None,None,None,None,None,None,C2,Malicious,bob.johnson
2025-11-06 16:26:34,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,463,2217,2680,None,None,None,None,None,None,None,None,charlie.brown
2025-11-06 16:26:39,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,459,2416,2875,None,None,None,None,None,None,None,None,charlie.brown
2025-11-06 16:28:11,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,908,2090,2998,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 16:28:24,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,13.107.42.14,https://outlook.office365.com,Webmail,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,1137,2877,4014,None,None,None,None,None,None,None,None,john.doe
2025-11-06 16:28:58,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,546,2452,2998,None,None,None,None,None,None,None,None,john.doe
2025-11-06 16:29:58,jane.smith,Finance,New York,NY-HQ,192.168.2.50,107.152.27.200,https://box.com,Cloud Storage,None,None,Allowed,27,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,33037189,776,33037965,docx,Contract.docx,None,None,None,None,None,None,jane.smith
2025-11-06 16:30:42,jane.smith,Finance,New York,NY-HQ,192.168.2.50,172.217.14.206,https://drive.google.com,Cloud Storage,None,None,Allowed,25,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,39063299,1411,39064710,pdf,Q4_Report.pdf,None,None,None,None,None,None,jane.smith
2025-11-06 16:32:58,bob.johnson,Sales,Chicago,CHI-OFFICE,192.168.3.75,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1153,1746,2899,None,None,None,None,None,None,None,None,bob.johnson
2025-11-06 16:34:04,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,734,3610,4344,None,None,None,None,None,None,None,None,alice.williams
2025-11-06 16:34:20,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1097,3407,4504,None,None,None,None,None,None,None,None,emma.davis
2025-11-06 16:35:18,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,420,3793,4213,None,None,None,None,None,None,None,None,alice.williams
2025-11-06 16:37:09,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,167.172.44.200,https://data-exfil-server.com,Data Exfiltration,Data Leak,Exfiltration Attempt,Blocked,97,None,None,None,Web Browser,Security Risk,No,Browsing,POST,403,Mozilla/5.0,491,0,491,None,None,None,None,None,None,Data Theft,Malicious,frank.wilson
2025-11-06 16:37:21,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1200,3466,4666,None,None,None,None,None,None,None,None,john.doe
2025-11-06 16:37:39,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,13.107.42.14,https://outlook.office365.com,Webmail,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,858,3733,4591,None,None,None,None,None,None,None,None,frank.wilson
2025-11-06 16:38:19,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,468,1620,2088,None,None,None,None,None,None,None,None,david.miller
2025-11-06 16:39:54,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,172.217.14.206,https://drive.google.com,Cloud Storage,None,None,Allowed,25,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,25075450,1427,25076877,pdf,Q4_Report.pdf,None,None,None,None,None,None,emma.davis
2025-11-06 16:42:00,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,899,2738,3637,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 16:42:33,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,545,1508,2053,None,None,None,None,None,None,None,None,grace.moore
2025-11-06 16:43:40,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,892,3359,4251,None,None,None,None,None,None,None,None,charlie.brown
2025-11-06 16:44:51,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,572,1524,2096,None,None,None,None,None,None,None,None,grace.moore
2025-11-06 16:46:55,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,953,1785,2738,None,None,None,None,None,None,None,None,frank.wilson
2025-11-06 16:47:24,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,543,2357,2900,None,None,None,None,None,None,None,None,alice.williams
2025-11-06 16:51:26,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,104.18.24.200,https://anonymous-vpn.com,VPN,None,None,Allowed,68,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1153,1937,3090,None,None,None,None,None,None,None,None,david.miller
2025-11-06 16:53:30,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,957,2909,3866,None,None,None,None,None,None,None,None,frank.wilson
2025-11-06 16:53:51,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,198.41.128.143,https://malicious-phishing-site.com,Phishing,Phishing,Phishing Site,Blocked,95,None,None,None,Web Browser,Security Risk,No,Browsing,GET,403,Mozilla/5.0,403,0,403,None,None,None,None,None,None,Phishing,Malicious,grace.moore
2025-11-06 16:57:42,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,151.101.1.140,https://github.com,Professional Services,None,None,Allowed,15,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,856,1513,2369,None,None,None,None,None,None,None,None,charlie.brown
2025-11-06 16:57:53,jane.smith,Finance,New York,NY-HQ,192.168.2.50,185.199.108.153,https://stackoverflow.com,Professional Services,None,None,Allowed,13,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,948,2022,2970,None,None,None,None,None,None,None,None,jane.smith
2025-11-06 16:58:17,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,104.20.208.21,https://pastebin.com,File Sharing,None,None,Allowed,55,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,850,3434,4284,None,None,None,None,None,None,None,None,emma.davis
2025-11-06 16:58:53,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,104.21.48.200,https://cryptominer-pool.xyz,Cryptomining,Cryptomining,Mining Pool,Blocked,92,None,None,None,Web Browser,Security Risk,No,Browsing,GET,403,Mozilla/5.0,419,0,419,None,None,None,None,None,None,Cryptominer,Malicious,john.doe
2025-11-06 16:59:32,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,914,3875,4789,None,None,None,None,None,None,None,None,grace.moore
2025-11-06 17:00:59,john.doe,Engineering,San Francisco,SF-HQ,192.168.1.100,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,525,2191,2716,None,None,None,None,None,None,None,None,john.doe
2025-11-06 17:03:47,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,664,2547,3211,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 17:04:20,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,993,1690,2683,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 17:07:09,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,107.152.27.200,https://box.com,Cloud Storage,None,None,Allowed,27,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,48808814,1380,48810194,docx,Contract.docx,None,None,None,None,None,None,charlie.brown
2025-11-06 17:11:09,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1160,2319,3479,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 17:11:20,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,940,3311,4251,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 17:13:08,jane.smith,Finance,New York,NY-HQ,192.168.2.50,13.107.42.14,https://outlook.office365.com,Webmail,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,1063,3222,4285,None,None,None,None,None,None,None,None,jane.smith
2025-11-06 17:13:43,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,185.220.101.45,https://malware-download.net,Malware,Malware,Trojan Downloader,Blocked,98,None,None,None,Web Browser,Security Risk,No,Browsing,GET,403,Mozilla/5.0,511,0,511,None,None,None,None,None,None,Trojan,Malicious,frank.wilson
2025-11-06 17:14:11,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,104.21.48.200,https://torrent-site.org,File Sharing,None,None,Allowed,65,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,608,3355,3963,None,None,None,None,None,None,None,None,frank.wilson
2025-11-06 17:14:12,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,13.107.42.14,https://outlook.office365.com,Webmail,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,965,2098,3063,None,None,None,None,None,None,None,None,emma.davis
2025-11-06 17:17:21,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,559,3372,3931,None,None,None,None,None,None,None,None,grace.moore
2025-11-06 17:18:51,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,974,1719,2693,None,None,None,None,None,None,None,None,grace.moore
2025-11-06 17:19:50,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,13.107.42.14,https://outlook.office365.com,Webmail,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,449,1835,2284,None,None,None,None,None,None,None,None,emma.davis
2025-11-06 17:20:19,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,18,None,None,None,Web Browser,Internet Services,Yes,Browsing,POST,200,Mozilla/5.0,1073,1871,2944,None,None,None,None,None,None,None,None,emma.davis
2025-11-06 17:22:40,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,104.21.48.200,https://torrent-site.org,File Sharing,None,None,Allowed,65,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,503,3542,4045,None,None,None,None,None,None,None,None,alice.williams
2025-11-06 17:23:18,jane.smith,Finance,New York,NY-HQ,192.168.2.50,13.107.42.14,https://onedrive.live.com,Cloud Storage,None,None,Allowed,28,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,49206367,872,49207239,xlsx,Financial_Data.xlsx,None,None,None,None,None,None,jane.smith
2025-11-06 17:24:31,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,93.184.216.34,https://google.com,Search Engines,None,None,Allowed,10,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,775,3118,3893,None,None,None,None,None,None,None,None,grace.moore
2025-11-06 17:26:47,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1107,2411,3518,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 17:28:12,jane.smith,Finance,New York,NY-HQ,192.168.2.50,104.18.24.200,https://anonymous-vpn.com,VPN,None,None,Allowed,68,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,465,2746,3211,None,None,None,None,None,None,None,None,jane.smith
2025-11-06 17:28:51,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,136.147.174.25,https://salesforce.com,Business,None,None,Allowed,17,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,702,1743,2445,None,None,None,None,None,None,None,None,emma.davis
2025-11-06 17:29:36,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,743,3453,4196,None,None,None,None,None,None,None,None,frank.wilson
2025-11-06 17:35:17,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,789,3644,4433,None,None,None,None,None,None,None,None,charlie.brown
2025-11-06 17:36:25,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,30,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,29331611,1951,29333562,zip,Source_Code.zip,None,None,None,None,None,None,grace.moore
2025-11-06 17:40:43,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,185.199.108.153,https://stackoverflow.com,Professional Services,None,None,Allowed,13,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,831,2621,3452,None,None,None,None,None,None,None,None,frank.wilson
2025-11-06 17:41:42,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,1069,3281,4350,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 17:42:48,david.miller,Engineering,Austin,AUS-OFFICE,192.168.4.80,185.199.108.153,https://stackoverflow.com,Professional Services,None,None,Allowed,13,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,443,3209,3652,None,None,None,None,None,None,None,None,david.miller
2025-11-06 17:44:27,grace.moore,Finance,Chicago,CHI-OFFICE,192.168.3.95,172.217.14.206,https://gmail.com,Webmail,None,None,Allowed,12,None,None,None,Web Browser,Internet Services,Yes,Browsing,GET,200,Mozilla/5.0,496,2088,2584,None,None,None,None,None,None,None,None,grace.moore
2025-11-06 17:45:46,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,172.67.154.100,https://proxy-bypass.net,Proxy Avoidance,None,None,Allowed,70,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1177,3087,4264,None,None,None,None,None,None,None,None,frank.wilson
2025-11-06 17:46:54,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,749,1574,2323,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 17:47:59,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,185.199.108.153,https://stackoverflow.com,Professional Services,None,None,Allowed,13,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,494,2494,2988,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 17:50:30,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,798,3676,4474,None,None,None,None,None,None,None,None,emma.davis
2025-11-06 17:51:16,charlie.brown,IT,San Francisco,SF-HQ,192.168.1.150,54.230.159.120,https://slack.com,Business,None,None,Allowed,16,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,977,2613,3590,None,None,None,None,None,None,None,None,charlie.brown
2025-11-06 17:52:30,emma.davis,Marketing,New York,NY-HQ,192.168.2.90,198.41.128.143,https://malicious-phishing-site.com,Phishing,Phishing,Phishing Site,Blocked,95,None,None,None,Web Browser,Security Risk,No,Browsing,GET,403,Mozilla/5.0,487,0,487,None,None,None,None,None,None,Phishing,Malicious,emma.davis
2025-11-06 17:53:42,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,951,1854,2805,None,None,None,None,None,None,None,None,frank.wilson
2025-11-06 17:55:35,jane.smith,Finance,New York,NY-HQ,192.168.2.50,162.125.19.131,https://dropbox.com,Cloud Storage,None,None,Allowed,30,None,None,None,Web Browser,Internet Services,Yes,Upload,POST,200,Mozilla/5.0,48797052,531,48797583,zip,Source_Code.zip,None,None,None,None,None,None,jane.smith
2025-11-06 17:57:36,frank.wilson,Sales,Los Angeles,LA-OFFICE,192.168.5.110,185.199.108.153,https://stackoverflow.com,Professional Services,None,None,Allowed,13,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1051,2506,3557,None,None,None,None,None,None,None,None,frank.wilson
2025-11-06 18:04:57,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,104.16.132.229,https://linkedin.com,Professional Networking,None,None,Allowed,11,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,1156,3558,4714,None,None,None,None,None,None,None,None,henry.taylor
2025-11-06 18:10:37,alice.williams,HR,San Francisco,SF-HQ,192.168.1.120,104.18.24.200,https://anonymous-vpn.com,VPN,None,None,Allowed,68,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,515,3511,4026,None,None,None,None,None,None,None,None,alice.williams
2025-11-06 18:13:53,henry.taylor,IT,Austin,AUS-OFFICE,192.168.4.120,170.114.52.2,https://zoom.us,Business,None,None,Allowed,14,None,None,None,Web Browser,Internet Services,No,Browsing,GET,200,Mozilla/5.0,925,2119,3044,None,None,None,None,None,None,None,None,henry.taylor
